area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada;score_ahp_escolhido;aprendizado_norm_escolhido;especializacao_norm_escolhido;workload_norm_escolhido;contrib_aprendizagem_escolhido;contrib_especializacao_escolhido;contrib_workload_escolhido
Societário;Closing da operação;;Eva;2026-01-19 09:00:00;2026-02-10 11:11:59.999999999;2026-02-10 13:11:59.999999999;1,0;;2,0;2026-02-10 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9217939701383531;1,0;1,0;0,4992628677654203;0,6586441863669917;0,1851740071976712;0,07797577657369018
Contencioso;Contencioso Civil;;Adão;2026-01-19 09:01:00;2026-01-28 11:00:59.999999999;2026-01-30 11:00:59.999999999;4,0;;16,0;2026-01-30 11:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9651594431799391;1,0;1,0;0,776923076923907;0,6586441863669917;0,1851740071976712;0,12134124961527618
Regulatório;Apoio regulatório a fundos de investimento;;Davi;2026-01-19 09:02:00;2026-01-19 13:05:00.000000000;2026-01-22 13:04:59.999999999;5,0;;24,0;2026-01-22 13:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9975670120543736;1,0;1,0;0,9844220783383383;0,6586441863669917;0,1851740071976712;0,15374881848971061
Trabalhista;Apoio em programas de stock options e incentivos de longo prazo;;Esaú;2026-01-19 09:03:00;2026-01-19 11:12:00.000000000;2026-01-19 13:12:00.000000000;1,0;;2,0;2026-01-19 13:12:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,99870833100204;1,0;1,0;0,9917297089370345;0,6586441863669917;0,1851740071976712;0,15489013743737712
Contratos;Contrato de SaaS;;Abraão;2026-01-19 09:04:00;2026-03-04 13:01:00.000000000;2026-03-05 13:01:00.000000000;3,0;;8,0;2026-03-05 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Apoio jurídico em temas de capital mínimo e patrimônio de referência;;Davi;2026-01-19 09:05:00;2026-01-22 13:04:59.999999999;2026-01-22 15:04:59.999999999;1,0;;2,0;2026-01-22 15:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,983678437744984;1,0;1,0;0,8954963921372393;0,6586441863669917;0,1851740071976712;0,13986024418032103
Contratos;Contrato de prestação de serviços;;Abraão;2026-01-19 09:06:00;2026-03-05 13:01:00.000000000;2026-03-06 13:01:00.000000000;3,0;;8,0;2026-03-06 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Direito digital;Análise de relatórios de impacto à proteção de dados (DPIA / RIPD);;Isaque;2026-01-19 09:07:00;2026-02-02 15:07:00.000000000;2026-02-03 09:07:00.000000000;1,0;;2,0;2026-02-03 09:07:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9513170157542257;1,0;1,0;0,6882928597324799;0,6586441863669917;0,1851740071976712;0,1074988221895628
Concorrencial;M&A Concorrencial;;Esaú;2026-01-19 09:08:00;2026-01-19 13:12:00.000000000;2026-01-22 13:11:59.999999999;5,0;;24,0;2026-01-22 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9976977973315858;1,0;1,0;0,9852594695825382;0,6586441863669917;0,1851740071976712;0,1538796037669229
Contencioso;Acordos, Mediação e Soluções Alternativas;;Adão;2026-01-19 09:09:00;2026-01-30 11:00:59.999999999;2026-02-02 11:01:00.000000000;3,0;;8,0;2026-02-02 11:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,958180415290025;1,0;1,0;0,7322377960374701;0,6586441863669917;0,1851740071976712;0,114362221725362
Contratos;Contratos Financeiros ou Bancários;;Abraão;2026-01-19 09:10:00;2026-03-06 13:01:00.000000000;2026-03-09 13:01:00.000000000;3,0;;8,0;2026-03-09 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;M&A Concorrencial;;Esaú;2026-01-19 09:11:00;2026-01-22 13:11:59.999999999;2026-01-27 13:11:59.999999999;5,0;;24,0;2026-01-27 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9845835809384581;1,0;1,0;0,9012918379329627;0,6586441863669917;0,1851740071976712;0,1407653873737952
Societário;Estruturação de holdings e grupos;;Eva;2026-01-19 09:12:00;2026-02-10 13:11:59.999999999;2026-02-13 13:11:59.999999999;5,0;;24,0;2026-02-13 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9273615651555301;1,0;1,0;0,5349110341187924;0,6586441863669917;0,1851740071976712;0,08354337159086724
Direito digital;Apoio a litígios envolvendo dados, tecnologia e plataformas;;Isaque;2026-01-19 09:13:00;2026-02-03 09:07:00.000000000;2026-02-05 09:07:00.000000000;4,0;;16,0;2026-02-05 09:07:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9516265652373637;1,0;1,0;0,6902748414383076;0,6586441863669917;0,1851740071976712;0,10780837167270077
Societário;Gestão de conflitos societários;;Eva;2026-01-19 09:14:00;2026-02-13 13:11:59.999999999;2026-02-13 15:11:59.999999999;1,0;;2,0;2026-02-13 15:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9141628387490038;1,0;1,0;0,4504023022263174;0,6586441863669917;0,1851740071976712;0,0703446451843409
Propriedade intelectual;Estratégia de Ativos Intangíveis;;Abel;2026-01-20 09:00:00;2026-01-27 15:00:59.999999999;2026-01-28 09:00:59.999999999;1,0;;2,0;2026-01-28 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9739618400115694;1,0;1,0;0,8332830143105623;0,6586441863669917;0,1851740071976712;0,13014364644690649
Regulatório;Revisão de prospectos, formulários de referência e fatos relevantes;;Davi;2026-01-20 09:01:00;2026-01-22 15:04:59.999999999;2026-01-23 15:05:00.000000000;3,0;;8,0;2026-01-23 15:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9875130005001214;1,0;1,0;0,92004830917967;0,6586441863669917;0,1851740071976712;0,1436948069354584
Contratos;Outros tipos contratuais;;Abel;2026-01-20 09:02:00;2026-01-28 09:00:59.999999999;2026-01-29 09:00:59.999999999;3,0;;8,0;2026-01-29 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9030322962308069;0,9250628410834645;0,8895281349644905;0,8261368440121445;0,6092872623037563;0,16471748926644558;0,12902754466060504
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Eva;2026-01-20 09:03:00;2026-02-13 15:11:59.999999999;2026-02-16 09:11:59.999999999;1,0;;2,0;2026-02-16 09:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9150234391729215;1,0;1,0;0,4559125498253169;0,6586441863669917;0,1851740071976712;0,07120524560825864
Contratos;Outros tipos contratuais;;Abel;2026-01-20 09:04:00;2026-01-29 09:00:59.999999999;2026-01-30 09:00:59.999999999;3,0;;8,0;2026-01-30 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8985200529500366;0,9250628410834645;0,8895281349644905;0,7972458778762228;0,6092872623037563;0,16471748926644558;0,12451530137983463
Contratos;Contrato de Locação;;Abel;2026-01-20 09:05:00;2026-01-30 09:00:59.999999999;2026-02-02 09:00:59.999999999;3,0;;8,0;2026-02-02 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8939994711798228;0,9250628410834645;0,8895281349644905;0,7683015221065558;0,6092872623037563;0,16471748926644558;0,11999471960962096
Direito financeiro;Interface com processos de recuperação judicial e extrajudicial;;Caim;2026-01-20 09:06:00;2026-01-21 09:00:59.999999999;2026-01-23 09:00:59.999999999;4,0;;16,0;2026-01-23 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9955187944394892;1,0;1,0;0,9713077620064142;0,6586441863669917;0,1851740071976712;0,15170060087482626
Contratos;Contrato de Representação Comercial;;Abel;2026-01-20 09:07:00;2026-02-02 09:00:59.999999999;2026-02-03 09:00:59.999999999;3,0;;8,0;2026-02-03 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8894853188510916;0,9250628410834645;0,8895281349644905;0,7393983327289874;0,6092872623037563;0,16471748926644558;0,11548056728088968
Direito financeiro;Implementação de políticas internas de compliance financeiro;;Caim;2026-01-20 09:08:00;2026-01-23 09:00:59.999999999;2026-01-26 09:00:59.999999999;3,0;;8,0;2026-01-26 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9864792769516426;1,0;1,0;0,9134295898033724;0,6586441863669917;0,1851740071976712;0,1426610833869797
Contratos;Letter of Intent;;Abel;2026-01-20 09:09:00;2026-02-03 09:00:59.999999999;2026-02-03 11:00:59.999999999;1,0;;2,0;2026-02-03 11:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8849700756203959;0,9250628410834645;0,8895281349644905;0,7104881585303996;0,6092872623037563;0,16471748926644558;0,11096532405019398
Contratos;Contrato de Escrow de Código-Fonte;;Abel;2026-01-20 09:10:00;2026-02-03 11:00:59.999999999;2026-02-04 11:01:00.000000000;3,0;;8,0;2026-02-04 11:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8838444124309687;0,9250628410834645;0,8895281349644905;0,7032807685333246;0,6092872623037563;0,16471748926644558;0,10983966086076681
Regulatório;Registro de companhias abertas, emissores e participantes de mercado na CVM;;Davi;2026-01-20 09:11:00;2026-01-23 15:05:00.000000000;2026-01-26 09:04:59.999999999;1,0;;2,0;2026-01-26 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9830700809218929;1,0;1,0;0,8916012084601124;0,6586441863669917;0,1851740071976712;0,13925188735722993
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Eva;2026-01-20 09:12:00;2026-02-16 09:11:59.999999999;2026-02-16 11:11:59.999999999;1,0;;2,0;2026-02-16 11:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9139296589105622;1,0;1,0;0,44890929965602044;0,6586441863669917;0,1851740071976712;0,07011146534589932
Contratos;Contrato de Representação Comercial;;Abel;2026-01-20 09:13:00;2026-02-04 11:01:00.000000000;2026-02-05 11:01:00.000000000;3,0;;8,0;2026-02-05 11:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8793340336476442;0,9250628410834645;0,8895281349644905;0,6744017403912601;0,6092872623037563;0,16471748926644558;0,10532928207744226
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Eva;2026-01-20 09:14:00;2026-02-16 11:11:59.999999999;2026-02-19 11:11:59.999999999;5,0;;24,0;2026-02-19 11:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9128054917599266;1,0;1,0;0,44171148848778397;0,6586441863669917;0,1851740071976712;0,06898729819526371
Concorrencial;Relacionamento CADE;;Esaú;2026-01-21 09:00:00;2026-01-27 13:11:59.999999999;2026-01-27 15:11:59.999999999;1,0;;2,0;2026-01-27 15:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9789051126438064;1,0;1,0;0,8649337727763613;0,6586441863669917;0,1851740071976712;0,1350869190791435
Societário;Atos perante Junta Comercial;;Eva;2026-01-21 09:01:00;2026-02-19 11:11:59.999999999;2026-02-19 13:11:59.999999999;1,0;;2,0;2026-02-19 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9008226103539413;1,0;1,0;0,36498756219009126;0,6586441863669917;0,1851740071976712;0,057004416789278395
Governança;Elaboração e revisão de atas;;Adão;2026-01-21 09:02:00;2026-02-02 11:01:00.000000000;2026-02-03 11:01:00.000000000;3,0;;8,0;2026-02-03 11:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9615446376218981;1,0;1,0;0,7537782200385595;0,6586441863669917;0,1851740071976712;0,11772644405723524
Direito financeiro;Monitoramento de mudanças regulatórias;;Caim;2026-01-21 09:03:00;2026-01-26 09:00:59.999999999;2026-01-27 09:00:59.999999999;3,0;;8,0;2026-01-27 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9860312577651815;1,0;1,0;0,91056101505266;0,6586441863669917;0,1851740071976712;0,1422130642005186
Contencioso;Prevenção de Litígios e Atuação Preventiva;;Adão;2026-01-21 09:04:00;2026-02-03 11:01:00.000000000;2026-02-05 11:00:59.999999999;4,0;;16,0;2026-02-05 11:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9568962695059035;1,0;1,0;0,7240156745661505;0,6586441863669917;0,1851740071976712;0,11307807594124053
Propriedade intelectual;Avaliação de riscos em parcerias e projetos conjuntos;;Abel;2026-01-21 09:05:00;2026-02-05 11:01:00.000000000;2026-02-06 11:01:00.000000000;3,0;;8,0;2026-02-06 11:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9475766964716051;1,0;1,0;0,6643443642707556;0,6586441863669917;0,1851740071976712;0,10375850290694223
Societário;Atualização de Contrato Social / Estatuto;;Eva;2026-01-21 09:06:00;2026-02-19 13:11:59.999999999;2026-02-20 13:12:00.000000000;3,0;;8,0;2026-02-20 13:12:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,899674442721699;1,0;1,0;0,35763608087195425;0,6586441863669917;0,1851740071976712;0,055856249157036124
Concorrencial;Revisão concorrencial de documentos;;Esaú;2026-01-21 09:07:00;2026-01-27 15:11:59.999999999;2026-01-28 15:12:00.000000000;3,0;;8,0;2026-01-28 15:12:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9777979701566417;1,0;1,0;0,8578449670285347;0,6586441863669917;0,1851740071976712;0,13397977659197877
Societário;Gestão de passivos;;Eva;2026-01-21 09:08:00;2026-02-20 13:12:00.000000000;2026-02-20 15:12:00.000000000;1,0;;2,0;2026-02-20 15:12:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8950172191423643;1,0;1,0;0,3278168356882141;0,6586441863669917;0,1851740071976712;0,05119902557770137
Contratos;Contrato de Mandato;;Abraão;2026-01-21 09:09:00;2026-03-09 13:01:00.000000000;2026-03-10 13:01:00.000000000;3,0;;8,0;2026-03-10 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Abel;2026-01-21 09:10:00;2026-02-06 11:01:00.000000000;2026-02-06 13:01:00.000000000;1,0;;2,0;2026-02-06 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9445989133237109;1,0;1,0;0,6452782309236098;0,6586441863669917;0,1851740071976712;0,10078071975904798
Contratos;Contrato de SaaS;;Abraão;2026-01-21 09:11:00;2026-03-10 13:01:00.000000000;2026-03-11 13:01:00.000000000;3,0;;8,0;2026-03-11 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Apoio jurídico em consultas públicas e audiências regulatórias;;Davi;2026-01-21 09:12:00;2026-01-26 09:04:59.999999999;2026-01-27 09:04:59.999999999;3,0;;8,0;2026-01-27 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9868572124834556;1,0;1,0;0,91584943332061;0,6586441863669917;0,1851740071976712;0,14303901891879267
Governança;Gestão de fluxo de informações com Conselho de Administração;;Adão;2026-01-21 09:13:00;2026-02-05 11:00:59.999999999;2026-02-05 13:00:59.999999999;1,0;;2,0;2026-02-05 13:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9505809506064367;1,0;1,0;0,6835799859055672;0,6586441863669917;0,1851740071976712;0,10676275704177376
Direito financeiro;Análise de condições contratuais e riscos sistêmicos;;Caim;2026-01-21 09:14:00;2026-01-27 09:00:59.999999999;2026-01-27 11:00:59.999999999;1,0;;2,0;2026-01-27 11:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9825078578217193;1,0;1,0;0,8880014095270257;0,6586441863669917;0,1851740071976712;0,13868966425705645
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Davi;2026-01-22 09:00:00;2026-01-27 09:04:59.999999999;2026-01-27 11:04:59.999999999;1,0;;2,0;2026-01-27 11:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9863726399193009;1,0;1,0;0,9127468148068756;0,6586441863669917;0,1851740071976712;0,14255444635463793
Societário;Due diligence societária;;Eva;2026-01-22 09:01:00;2026-02-20 15:12:00.000000000;2026-02-25 15:11:59.999999999;5,0;;24,0;2026-02-25 15:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9014338128591121;1,0;1,0;0,36890096618458135;0,6586441863669917;0,1851740071976712;0,057615619294449125
Trabalhista;Apoio em programas de stock options e incentivos de longo prazo;;Esaú;2026-01-22 09:02:00;2026-01-28 15:12:00.000000000;2026-01-29 09:11:59.999999999;1,0;;2,0;2026-01-29 09:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9784010908427853;1,0;1,0;0,8617066247971898;0,6586441863669917;0,1851740071976712;0,13458289727812237
Societário;Acordo de Sócios / Acionistas;;Eva;2026-01-22 09:03:00;2026-02-25 15:11:59.999999999;2026-02-26 15:12:00.000000000;3,0;;8,0;2026-02-26 15:12:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8878581050424497;1,0;1,0;0,28197849981982526;0,6586441863669917;0,1851740071976712;0,044039911477786686
Contencioso;Elaboração de recursos;;Adão;2026-01-22 09:04:00;2026-02-05 13:00:59.999999999;2026-02-09 13:00:59.999999999;4,0;;16,0;2026-02-09 13:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9524860929507283;1,0;1,0;0,6957782206921544;0,6586441863669917;0,1851740071976712;0,10866789938606533
Contratos;Contrato de Locação;;Abraão;2026-01-22 09:05:00;2026-03-11 13:01:00.000000000;2026-03-12 13:01:00.000000000;3,0;;8,0;2026-03-12 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Contratos;Contrato de Cessão de Direitos Autorais;;Abraão;2026-01-22 09:06:00;2026-03-12 13:01:00.000000000;2026-03-13 13:01:00.000000000;3,0;;8,0;2026-03-13 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Avaliação de riscos concorrenciais;;Esaú;2026-01-22 09:07:00;2026-01-29 09:11:59.999999999;2026-01-29 11:11:59.999999999;1,0;;2,0;2026-01-29 11:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9785533148067613;1,0;1,0;0,8626812835455445;0,6586441863669917;0,1851740071976712;0,1347351212420984
Contratos;Contratos de Seguros ou Previdência;;Abraão;2026-01-22 09:08:00;2026-03-13 13:01:00.000000000;2026-03-16 13:01:00.000000000;3,0;;8,0;2026-03-16 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Direito digital;Gestão de Processos com ANPD;;Isaque;2026-01-22 09:09:00;2026-02-05 09:07:00.000000000;2026-02-05 11:07:00.000000000;1,0;;2,0;2026-02-05 11:07:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9583503608672328;1,0;1,0;0,733325922632281;0,6586441863669917;0,1851740071976712;0,1145321673025699
Contratos;Contratos Administrativos;;Abraão;2026-01-22 09:10:00;2026-03-16 13:01:00.000000000;2026-03-17 13:01:00.000000000;3,0;;8,0;2026-03-17 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Relacionamento CADE;;Esaú;2026-01-22 09:11:00;2026-01-29 11:11:59.999999999;2026-01-29 13:11:59.999999999;1,0;;2,0;2026-01-29 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9786824940974076;1,0;1,0;0,8635083919879083;0,6586441863669917;0,1851740071976712;0,1348643005327447
Direito digital;Gestão de Processos com ANPD;;Isaque;2026-01-22 09:12:00;2026-02-05 11:07:00.000000000;2026-02-05 13:07:00.000000000;1,0;;2,0;2026-02-05 13:07:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9584366463463273;1,0;1,0;0,7338783908170448;0,6586441863669917;0,1851740071976712;0,11461845278166435
Contratos;Contrato de Manutenção de Sistemas;;Abraão;2026-01-22 09:13:00;2026-03-17 13:01:00.000000000;2026-03-18 13:01:00.000000000;3,0;;8,0;2026-03-18 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Estruturação de políticas exigidas por CVM e BCB;;Davi;2026-01-22 09:14:00;2026-01-27 11:04:59.999999999;2026-01-30 11:04:59.999999999;5,0;;24,0;2026-01-30 11:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,987214969030527;1,0;1,0;0,9181400749467813;0,6586441863669917;0,1851740071976712;0,1433967754658641
Contratos;Contrato de Representação Comercial;;Abraão;2026-01-23 09:00:00;2026-03-18 13:01:00.000000000;2026-03-19 13:01:00.000000000;3,0;;8,0;2026-03-19 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Monitoramento regulatório e jurisprudencial;;Esaú;2026-01-23 09:01:00;2026-01-29 13:11:59.999999999;2026-01-30 13:12:00.000000000;3,0;;8,0;2026-01-30 13:12:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9821165241683274;1,0;1,0;0,8854957805915964;0,6586441863669917;0,1851740071976712;0,13829833060366445
Contratos;Contrato de Cessão de Direitos Autorais;;Abraão;2026-01-23 09:02:00;2026-03-19 13:01:00.000000000;2026-03-20 13:01:00.000000000;3,0;;8,0;2026-03-20 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Contencioso Administrativo Concorrencial;;Esaú;2026-01-23 09:03:00;2026-01-30 13:12:00.000000000;2026-02-03 13:11:59.999999999;4,0;;16,0;2026-02-03 13:11:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9787156289101449;1,0;1,0;0,8637205473822752;0,6586441863669917;0,1851740071976712;0,13489743534548193
Contratos;Contratos Administrativos;;Abraão;2026-01-23 09:04:00;2026-03-20 13:01:00.000000000;2026-03-23 13:01:00.000000000;3,0;;8,0;2026-03-23 13:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Apoio jurídico a ofertas públicas (ICVM 160 e correlatas);;Davi;2026-01-23 09:05:00;2026-01-30 11:04:59.999999999;2026-01-30 15:04:59.999999999;2,0;;4,0;2026-01-30 15:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9802380923771314;1,0;1,0;0,8734685679855393;0,6586441863669917;0,1851740071976712;0,13641989881246858
Regulatório;Análise de requisitos prudenciais e de liquidez;;Davi;2026-01-23 09:06:00;2026-01-30 15:04:59.999999999;2026-02-02 09:04:59.999999999;1,0;;2,0;2026-02-02 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9783627615387851;1,0;1,0;0,8614612101431082;0,6586441863669917;0,1851740071976712;0,13454456797412218
