analista;area;xp_exposicao;conhecimento_k;aprendizado_marginal
Abel;Regulatório;76,60000000000002;0,9761901957269165;0,0016409485630454062
Abel;Societário;0,0;0,15519807333141483;0,009256481174413592
Abel;Trabalhista;27,900000000000002;0,5684033945490575;0,017319660878360118
Abel;Tributário;0,0;0,15519807333141483;0,009256481174413592
Isaque;Concorrencial;0,0;0,15519807333141483;0,009256481174413592
Isaque;Contencioso;0,0;0,15519807333141483;0,009256481174413592
Isaque;Contratos;0,0;0,15519807333141483;0,009256481174413592
Isaque;Direito digital;0,0;0,15519807333141483;0,009256481174413592
Isaque;Direito financeiro;0,0;0,15519807333141483;0,009256481174413592
Isaque;Governança;0,0;0,15519807333141483;0,009256481174413592
Isaque;Propriedade intelectual;0,0;0,15519807333141483;0,009256481174413592
Isaque;Regulatório;0,0;0,15519807333141483;0,009256481174413592
Isaque;Societário;60,800000000000004;0,9307379094535281;0,004551218647188059
Isaque;Trabalhista;0,0;0,15519807333141483;0,009256481174413592
Isaque;Tributário;0,0;0,15519807333141483;0,009256481174413592
